names	celltype
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_112	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_112	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_112	Neural_tube_2
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_112	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_112	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_112	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_112	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_112	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_112	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_112	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_112	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_112	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_112	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_223	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_223	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_223	2
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_223	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_223	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_223	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_223	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_223	10
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_223	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_223	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_223	Endoderm
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_223	PGCs
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_223	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_223	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_223	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_223	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_223	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_223	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_223	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_223	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_223	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_223	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_223	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_217	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_217	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_217	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_217	2
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_217	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_217	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_217	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_217	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_217	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_217	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_217	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_217	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_217	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_217	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_217	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_217	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_217	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_217	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_217	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_217	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_217	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_217	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_217	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_217	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_217	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_365	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_365	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_365	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_365	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_365	18
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_365	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_365	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_365	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_365	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_365	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_365	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_365	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_365	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_365	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_365	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_365	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_365	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_365	Endoderm
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_365	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_365	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_365	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_365	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_365	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_316	2
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_316	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_316	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_316	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_316	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_316	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_316	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_316	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_316	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_316	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_316	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_316	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_316	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_316	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_316	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_316	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_316	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_84	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_84	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_84	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_84	Endoderm_node
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_84	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_84	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_84	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_84	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_84	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_84	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_84	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_84	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_84	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_84	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_84	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_84	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_84	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_84	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_84	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_84	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_84	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_252	10
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_252	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_252	2
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_252	Neural_tube_2
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_252	10
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_252	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_252	9
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_252	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_252	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_252	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_252	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_252	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_252	18
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_252	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_252	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_252	Endoderm
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_252	12
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_252	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_252	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_252	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_252	10
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_252	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_252	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_252	NeuralTube_Somites
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_111	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_111	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_111	PGCs
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_111	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_111	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_111	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_111	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_111	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_111	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_111	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_111	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_111	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_111	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_111	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_111	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_111	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_111	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_111	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_111	Tailbud
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_111	Haemogenic
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_111	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_111	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_336	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_336	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_336	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_336	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_336	2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_336	9
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_336	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_336	Endoderm_node
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_336	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_336	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_336	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_336	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_336	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_336	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_336	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_336	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_336	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_336	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_336	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_336	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_336	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_336	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_336	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_336	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_336	9
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_278	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_278	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_278	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_278	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_278	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_278	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_278	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_278	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_278	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_278	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_278	9
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_278	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_278	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_278	10
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_278	Endoderm_node
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_278	12
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_278	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_278	Endoderm_node
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_278	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_278	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_278	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_278	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_278	NeuralTube1
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_65	Endoderm_node
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_65	12
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_65	Mesoderm_heart
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_65	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_65	Mesoderm_heart
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_65	12
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_65	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_65	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_65	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_65	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_65	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_65	9
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_65	PGCs
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_65	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_65	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_65	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_65	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_65	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_65	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_65	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_65	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_343	3
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_343	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_343	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_343	10
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_343	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_343	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_343	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_343	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_343	0
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_343	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_343	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_343	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_343	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_343	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_343	NeuralTube1
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_343	Tailbud
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_343	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_343	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_343	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_343	9
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_343	10
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_343	10
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_343	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_343	PGCs
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_325	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_325	Somite_wavefront
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_325	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_325	PGCs
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_325	9
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_325	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_325	2
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_325	Haemogenic
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_325	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_325	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_325	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_325	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_325	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_325	Neural_tube_2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_325	10
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_325	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_325	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_325	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_325	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_325	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_325	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_17	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_17	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_17	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_17	Endoderm_node
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_17	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_17	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_17	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_17	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_17	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_17	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_17	Neural_tube_2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_17	9
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_17	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_17	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_17	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_17	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_17	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_17	Haemogenic
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_17	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-1_17	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_17	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_17	NeuralTube1
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_17	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_39	12
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_39	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_39	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_39	12
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_39	2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_39	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_39	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_39	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_39	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_39	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_39	3
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_39	2
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_39	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_39	3
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_39	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_39	12
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_39	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_39	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_39	0
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_39	NeuralTube_Somites
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_39	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_39	3
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_39	2
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_378	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_378	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_378	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_378	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_378	3
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_378	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_378	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_378	0
PZ-MB-gastd5-TChIC-rep1-H3K27me3-4_378	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_378	12
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_378	2
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_378	Endoderm_node
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_378	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_378	3
PZ-MB-gastd5-TChIC-rep1-H3K4me3-2_378	0
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_378	3
PZ-MB-gastd6-TChIC-rep1-H3K4me3-1_378	Somite_wavefront
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_378	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_378	Mesoderm_heart
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_378	2
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_378	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_378	18
PZ-MB-gastd7-TChIC-rep1-H3K4me3-4_378	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_309	0
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_309	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_309	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_309	Tailbud
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_309	Neural_tube_2
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_309	9
PZ-MB-gastd5-TChIC-rep1-H3K27me3-3_309	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K27me3-2_309	PGCs
PZ-MB-gastd6-TChIC-rep1-H3K27me3-3_309	10
PZ-MB-gastd6-TChIC-rep1-H3K27me3-4_309	Somite_wavefront
PZ-MB-gastd7-TChIC-rep1-H3K27me3-1_309	Mesoderm_heart
PZ-MB-gastd7-TChIC-rep1-H3K27me3-2_309	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K27me3-3_309	NeuralTube_Somites
PZ-MB-gastd5-TChIC-rep1-H3K4me3-3_309	Tailbud
PZ-MB-gastd6-TChIC-rep1-H3K4me3-2_309	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-3_309	2
PZ-MB-gastd6-TChIC-rep1-H3K4me3-4_309	NeuralTube_Somites
PZ-MB-gastd7-TChIC-rep1-H3K4me3-2_309	9
PZ-MB-gastd7-TChIC-rep1-H3K4me3-3_309	3
PZ-MB-gastd5-TCHIC-rep1-H3K27ac-1_215	Tailbud
PZ-MB-gastd5-TCHIC-rep1-H3K4me1-1_215	Mesoderm_heart
PZ-MB-gastd5-TCHIC-rep1-H3K4me3-4_215	0
PZ-MB-gastd5-TCHIC-rep1-H3K27me3-1_215	0
PZ-MB-gastd6-TCHIC-rep1-H3K27me3-1_215	12
PZ-MB-gastd7-TCHIC-rep1-H3K27me3-4_215	3
PZ-MB-gastd5-TChIC-rep1-H3K27me3-2_215	2
