,QC,enrichment,coverage
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_40,bad,64.15151059672327,43.262
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_304,good,74.93375728669847,41.42
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_201,good,73.12052505966588,44.628
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_188,good,80.51282051282051,44.42
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_3,good,80.07826396300248,41.99
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_281,bad,53.880430746379496,44.528
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_152,good,78.21857715048637,41.472
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_18,good,81.37751908874702,42.674
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_89,good,67.91979949874687,47.542
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_277,good,71.26524390243901,42.026
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_258,good,74.23167848699762,50.638000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_43,good,77.7332361516035,43.73
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_307,good,86.30382775119617,57.214
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_144,good,80.0701051577366,41.392
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_328,good,79.82396750169262,46.032
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_154,bad,55.026358843846566,44.65
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_31,good,84.27299703264096,47.086
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_209,good,82.69905533063427,50.94
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_157,good,71.16968698517299,45.526
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_35,good,74.5135135135135,44.688
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_158,good,78.29629629629629,45.86
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_212,good,79.71715668031261,44.296
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_229,good,81.58429248476644,50.454
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_272,good,78.02893309222424,44.136
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_211,good,79.61742826780021,42.346
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_323,good,78.56659905341446,44.792
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_67,good,87.25348725348726,50.396
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_51,good,71.40605296343001,44.214
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_126,good,81.3376987839102,42.51
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_213,bad,56.16229408175717,44.402
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_127,good,77.64478764478766,38.696000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_160,good,82.12058212058213,52.386
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_13,good,71.42214221422142,43.338
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_221,good,81.09890109890111,42.506
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_38,good,66.50306748466257,45.426
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_367,good,82.04081632653062,41.982
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_27,good,72.92768959435628,44.632
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_95,good,82.5358851674641,42.638
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_274,good,83.12879108477924,43.382
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_344,good,78.9217391304348,42.49
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_124,good,80.39821489872982,42.922
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_324,good,83.14333290636608,48.682
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_20,good,78.9049471928849,41.592
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_251,good,80.89835876763604,45.274
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_285,good,70.50759540570579,44.668
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_169,good,69.26214312198739,42.942
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_297,good,72.17564870259481,43.454
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_337,good,85.07273877292853,41.508
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_129,good,80.13409485969706,43.978
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_113,good,83.38165251604887,45.394
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_161,good,84.42582552981764,43.096
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_28,good,81.61648177496039,51.854
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_257,good,83.56263577118031,48.286
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_354,bad,59.075706901793865,42.244
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_109,good,76.50243638332432,46.666
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_219,bad,57.42434904996482,43.5
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_282,good,72.83383602961337,42.448
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_261,bad,61.322314049586765,44.61
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_355,good,68.75318066157762,44.056
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_99,good,74.94252873563218,42.828
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_289,bad,53.19071791153011,44.854
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_216,bad,64.99923277581709,49.416
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_61,good,78.48484848484848,43.084
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_202,good,72.82608695652173,45.166
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_293,good,66.2125340599455,47.872
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_181,good,78.10271041369472,45.47
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_59,good,79.28501469147895,42.048
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_159,good,80.4412641621944,46.262
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_306,good,73.73626373626374,44.162
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_292,good,78.76514714368147,45.124
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_331,good,77.59774568510038,41.626000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_237,good,77.48212867355043,45.81
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_165,good,75.38551629904354,40.936
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_110,good,73.91304347826087,46.68
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_339,good,69.76686507936508,42.508
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_11,good,74.60815047021943,42.728
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_234,bad,61.86046511627906,41.946
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_296,good,67.9588839941263,46.048
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_238,good,72.24123182207013,41.394
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_98,good,81.68557536466773,46.186
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_96,good,77.48868778280543,42.386
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_102,good,78.28054298642535,45.952
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_301,good,85.48523206751055,41.120000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_175,good,68.9048760991207,46.166
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_7,good,69.75881261595548,56.38999999999999
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_326,good,72.97068771138669,43.27
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_114,good,69.00416266410502,43.606
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_199,good,74.94105759514987,45.138
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_117,bad,64.37762427197615,53.63
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_250,good,71.20695004654048,42.028
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_14,good,73.50475125768587,39.67
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_247,good,83.57094365241005,45.076
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_224,bad,61.75937137838387,51.93
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_275,good,77.19688542825362,46.47
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_178,good,81.51260504201682,46.942
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_88,good,86.53136531365313,44.992
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_198,good,90.84967320261435,49.96
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_270,good,79.07329133104713,45.342
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_187,good,66.2710460943969,53.782
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_140,good,75.5924170616114,43.0
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_319,good,75.50877192982456,43.212
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_230,good,84.12746739737149,58.18
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_116,good,81.50245938291846,53.32
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_81,good,83.40395480225988,43.838
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_244,good,77.28960396039605,42.696
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_249,good,77.6558073654391,52.92400000000001
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_290,good,66.52471764488057,43.036
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_233,good,83.98510242085662,42.504
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_231,good,74.66887417218545,43.48
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_222,good,69.66566841060798,53.156000000000006
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_255,bad,50.74792243767313,43.446
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_30,good,74.3606712361144,42.582
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_236,good,86.27962085308057,56.024
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_53,good,85.25867016479462,43.57
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_273,good,83.98010601400432,43.28
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_163,good,80.93197643277988,43.822
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_52,good,81.6817864619679,44.144
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_259,good,73.72326494980358,46.318
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_242,good,76.72413793103448,44.004
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_185,good,75.78419071518195,48.046
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_366,good,76.08314330819152,45.7
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_334,good,77.16706495763633,43.648
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_214,bad,55.99206349206349,47.592
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_79,good,82.22442899702084,43.57
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_264,good,71.70132969655643,43.704
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_107,good,68.4814453125,39.728
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_162,good,65.72237960339945,43.442
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_311,good,82.87037037037038,41.858
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_294,good,76.18814306712395,41.67
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_280,good,75.61538461538461,42.094
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_115,bad,64.31305827307528,39.142
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_10,good,75.0,43.476
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_170,good,81.40252454417953,43.72
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_45,good,84.27604698672116,52.138
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_376,good,72.37965175827927,42.792
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_369,good,84.22623723487824,43.268
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_329,good,74.19569892473118,44.3
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_122,good,77.12009106431417,45.248
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_174,good,80.8639813193228,44.778
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_155,good,77.72900204858063,42.166
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_176,good,77.05617977528091,41.278
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_8,good,69.19766369505071,40.726
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_267,good,78.67132867132867,45.536
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_32,good,70.89337175792507,43.4
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_164,good,74.71973094170404,57.016
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_9,good,79.21657494334735,46.606
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_317,good,81.43486973947897,50.784
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_100,good,83.37542087542089,52.492
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_342,good,75.5332902391726,41.622
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_4,good,77.17221353584989,41.692
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_256,good,69.89100817438691,42.196
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_139,good,69.31618936294566,44.882
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_260,good,79.59291567538992,44.142
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_85,good,81.22753663256843,47.404
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_220,good,79.21541637990364,48.496
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_22,good,79.66207759699624,43.642
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_191,good,85.09448515233322,44.0
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_232,good,80.70480832462961,44.992
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-4_63,good,66.03367267032107,56.358
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_346,good,82.40740740740743,39.63
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_156,good,87.5506332359124,43.94
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_312,good,75.16650808753568,39.746
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_370,good,74.41740031071984,40.662
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_206,good,83.21791819952392,51.854
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_87,good,80.56618209640398,42.21
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_94,good,74.71988795518207,38.638
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_349,good,83.08196721311477,40.28
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_298,good,85.13198060693122,40.326
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_66,good,78.3211773899453,42.752
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_78,good,76.68683108422523,36.958
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_151,good,81.39586085424922,42.758
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_322,good,82.38260869565218,56.198
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_101,good,82.7552515876893,39.984
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_135,good,77.35346358792185,41.07
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_200,good,80.61484763055444,42.444
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_207,good,79.42901234567903,37.18
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_29,good,65.23996632051642,40.352
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_47,good,79.36657259328942,39.756
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_347,good,81.19349005424954,38.976
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_2,good,86.42343448517805,38.488
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_148,good,78.12320092112837,41.094
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_284,good,81.45570810607484,43.026
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_269,good,81.93623280362242,59.284000000000006
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_71,good,80.54102795311091,41.964
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_37,good,67.62349799732978,41.95
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_180,good,87.49446331020226,48.444
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_5,good,82.95291354812551,40.586
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_196,good,78.60017246335153,41.272
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_279,good,72.13783722511901,36.714
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_149,good,79.64915389386019,39.83
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_128,good,73.29691940254442,45.006
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_34,good,83.29139406139909,43.256
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_184,good,84.51650741672981,53.892
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_333,good,77.11711711711709,39.522
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_204,good,71.79435483870968,40.538
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_241,good,79.47518836061313,39.44
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_83,good,86.35077793493636,39.828
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_125,good,83.13764676492632,39.228
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_197,good,83.36621385491233,42.134
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_310,good,80.41606536916419,53.312000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_235,good,77.31886242588682,40.222
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_300,good,79.83552631578948,37.79
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_360,good,73.26779026217228,40.17
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_91,good,73.01016338227909,42.664
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_186,good,85.04645002425103,43.918
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_351,good,78.82726747544771,38.246
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_119,good,71.80509890583734,38.778
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_228,good,80.63433745102816,43.368
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_41,good,84.55612723499814,41.536
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_361,good,86.4888625374401,42.486
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_58,good,80.32643544156221,38.574000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_350,good,80.62302006335797,38.63
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_348,good,79.5154713360518,42.726
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_6,good,82.89806234203876,36.894
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_46,good,87.87850939668243,51.452
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_299,good,82.11027370091233,39.824
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_303,good,77.9922223822555,37.88
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_288,good,81.96171731372337,49.074
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_265,bad,62.919003521586006,40.098
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_24,good,81.84580465661153,39.74
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_134,good,78.99115623976417,40.602
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_74,good,76.34862385321102,42.118
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_262,good,74.43374858437147,40.97
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_318,good,78.74665477252452,37.786
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_120,good,83.2140646422807,59.702
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_33,good,83.79871673003802,41.394
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_226,good,81.71441882133705,41.21
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_64,good,74.47722312187565,39.956
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_268,good,75.05535055350553,38.524
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_374,good,81.2203418300928,53.106
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_368,good,84.61538461538461,47.616
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_141,good,82.3299726091264,41.85
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_263,good,80.90325538743694,41.126000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_240,good,82.41521345805906,43.602
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_341,good,82.37504269611749,42.994
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_266,good,71.15541912451046,44.218
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_271,good,79.0330079033008,39.726
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_225,good,70.71559117109518,42.622
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_382,good,73.58873119197527,43.114
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_76,good,75.49668874172185,39.462
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_383,good,85.58368495077356,40.326
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_56,good,84.86096807415035,38.056
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_153,good,82.03930191012782,43.212
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_44,good,88.19444444444446,42.864
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_335,good,73.45996493278786,40.064
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_150,good,78.11430076376085,40.492
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_375,good,78.76053544868617,41.902
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_345,good,78.14744801512288,40.91
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_166,good,79.19354838709677,39.01
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_362,good,74.4522713406179,38.992
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_205,good,78.18627450980391,38.996
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_23,good,83.26131453263591,38.318000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_70,good,74.02637824378479,39.83
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_60,good,85.54316398182569,41.762
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_364,bad,55.892255892255896,41.904
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_340,good,77.04973118279568,37.446
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_193,good,78.82282759992047,39.284
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_316,good,71.75291470648396,38.652
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_68,good,83.33333333333333,38.282
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_190,good,70.26759855014654,42.154
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_343,good,84.82305727836555,40.87
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_65,good,78.33962264150944,37.888
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_17,good,79.11218443820755,44.356
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_167,good,85.19506502167391,41.5
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_295,good,68.47195357833657,39.962
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_252,good,75.72520079557435,42.864
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_82,good,78.85419397568751,53.414
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_378,good,82.29243203526818,39.286
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_90,good,76.11230213503273,50.036
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_146,good,78.27854498148704,43.7
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_133,good,75.08736894658011,39.014
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_218,good,84.540191705419,42.708
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_210,good,81.86726102030707,41.120000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_371,good,82.17511520737328,39.326
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_227,good,80.15208251215347,41.602
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_106,good,80.88714938030007,42.644
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_309,good,80.2434317945673,40.846
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_223,good,82.52527594015797,43.168
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_15,good,79.52875054042369,41.988
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_384,good,79.35932305832577,38.406
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_171,good,84.45945945945947,42.268
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_356,good,79.33942375263527,38.372
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_358,good,79.61234213813204,43.288
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_104,good,83.55508249068653,41.620000000000005
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_286,good,82.57465264450758,40.874
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_189,good,74.43074003795066,40.056
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_314,bad,58.72029597305887,38.644
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_217,good,84.23426810014286,43.374
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_131,good,77.41312741312741,41.576
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_145,good,89.1952309985097,43.524
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_381,good,83.18072289156628,40.416
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_195,good,77.11155952724128,41.904
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_84,good,77.7840428531153,41.426
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_142,good,85.50525834476453,39.36
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_121,good,80.45294901295868,40.696
PZ-MB-TChIC-Gastd7-rep3-H3K27me3-5_172,good,81.50824272185199,41.136
