index,pseudotime,pseudotime2
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_212,33.68982,18.746141
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_202,34.453255,20.010502
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_307,35.45259,21.371342
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_323,34.694836,20.111063
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_165,31.925804,16.439333
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_331,32.273045,16.930418
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_62,9.442044,19.802856
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_216,70.73074,67.34213
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_154,40.076763,28.868479
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_61,26.713524,3.4227207
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_221,31.44902,15.485935
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_258,11.633177,17.593967
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_89,30.97057,14.80947
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_209,33.65794,19.06579
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_13,59.20856,54.08653
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_96,9.180313,20.042442
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_20,34.50709,20.249363
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_285,30.427391,14.640104
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_219,33.929947,18.801508
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_188,34.74937,20.06919
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_380,34.33611,19.921902
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_102,33.92933,19.127596
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_355,28.246181,10.427994
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_201,60.471462,56.308235
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_339,35.277237,21.100637
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_304,33.575256,18.645803
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_181,11.453319,17.684378
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_159,33.584152,18.461977
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_332,11.719082,17.43848
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_213,32.42673,17.165936
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_293,30.894056,14.923424
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_3,33.100258,17.962408
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_99,31.666492,16.011581
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_291,39.711002,28.584423
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_11,34.06464,19.290354
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_289,43.176132,33.289726
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_337,78.19493,75.60461
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_161,9.393777,19.668165
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_353,13.597371,15.616102
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_234,32.39785,17.287415
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_18,33.003624,17.755913
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_137,35.00296,20.753082
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_292,30.961987,15.402016
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_367,31.857618,15.877724
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_43,33.422924,18.443138
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_67,42.478085,32.641296
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_160,33.93795,18.885303
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_129,53.449112,47.986633
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_277,31.411356,15.434869
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_301,31.70875,15.371762
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_281,33.00345,17.65498
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_110,31.192177,14.923789
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_238,30.50528,14.333177
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_95,34.37356,19.998684
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_211,5.921767,22.911081
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_158,16.900953,13.321354
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_152,10.569503,18.628056
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_208,33.437042,18.602144
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_21,32.69537,17.754892
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_109,32.299004,16.931305
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_38,45.396652,36.134293
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_86,10.992866,18.236893
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_274,35.730534,21.769535
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_328,32.955425,17.665384
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_261,32.111553,16.311245
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_297,32.605637,17.154722
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_287,33.33722,18.358582
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_254,73.085556,69.92148
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_344,32.17079,16.790169
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_272,33.86039,19.423523
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_113,31.625786,16.206268
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_105,33.941124,19.118523
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_157,34.677753,20.102251
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_144,68.098175,64.52573
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_296,46.686714,39.53298
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_75,33.23267,18.08892
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_27,30.051977,13.66352
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_256,32.11692,16.381525
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_14,34.948345,20.812654
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_63,42.48116,32.294624
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_376,31.912745,15.943815
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_175,44.617783,35.161995
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_80,30.52108,13.668389
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_114,33.488453,18.710218
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_117,33.131268,17.96853
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_311,33.621624,18.891304
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_359,33.626785,18.4351
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_319,31.251293,15.38948
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_170,32.666363,17.361328
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_275,33.235733,18.231583
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_220,31.008297,14.437816
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_255,35.112724,20.890388
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_253,30.319157,13.49548
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_236,31.893763,15.680845
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_244,33.897205,19.152746
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_270,15.598047,14.199409
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_231,33.80077,19.181412
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_107,30.095625,13.477278
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_52,31.599209,15.9386215
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_30,32.002514,16.633226
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_185,32.803875,17.512802
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_199,32.519188,17.039845
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_327,33.12357,17.610508
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_53,31.124517,15.441531
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_22,33.761726,18.683224
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_317,42.784245,32.90406
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_8,32.494225,17.210106
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_139,32.336014,16.450556
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_369,35.17995,21.066467
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_366,43.136944,33.35342
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_224,31.366745,15.364322
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_294,34.110752,19.19736
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_155,29.81261,13.310371
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_260,10.622603,18.575743
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_214,41.440643,30.06027
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_191,35.506588,21.46823
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_163,33.789715,19.334177
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_45,61.911263,57.13827
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_187,32.843178,17.926046
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_10,32.193592,17.040802
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_4,31.21783,14.5501375
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_55,34.396675,19.943653
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_273,46.30028,37.25396
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_259,31.338617,15.528856
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_115,32.304028,16.693523
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_250,33.06006,17.870886
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_342,26.79936,5.997185
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_326,34.678562,20.26718
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_249,33.951176,19.163925
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_233,31.50319,15.448878
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_290,33.651043,18.799212
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_334,34.286766,19.72914
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_329,33.642517,19.051592
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_242,34.892933,20.404408
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_280,26.206514,10.610657
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_232,57.139664,51.60464
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_7,34.052876,19.752453
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_140,31.614716,16.020582
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_267,31.451506,15.8086195
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_178,34.076725,19.174755
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_164,31.58065,16.066154
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_222,30.917364,14.494109
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_247,31.873554,15.904728
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-5_162,43.17987,33.26778
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_74,32.969433,17.815914
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_141,30.16628,13.70617
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_119,26.582237,2.8617344
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_58,44.775436,35.09807
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_207,31.854143,16.139688
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_383,36.546906,23.136885
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_368,10.782176,18.457565
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_23,33.465683,18.87297
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_156,32.8699,17.533121
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_350,44.517105,34.8618
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_94,27.853786,1.5821685
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_375,34.616043,20.050045
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_226,31.630594,15.866378
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_44,18.534513,11.8164625
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_101,33.044567,17.793768
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_240,44.651947,35.167656
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_41,33.60705,18.509285
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_346,43.34486,32.816223
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_284,32.337402,17.112135
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_135,34.694096,20.44806
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_235,33.177734,18.112782
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_370,31.375343,14.906836
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_372,33.222996,18.352266
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_33,35.874233,21.975836
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_56,30.537575,14.105628
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_269,76.49592,73.67264
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_345,32.650806,17.175323
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_225,33.85735,19.068012
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_128,31.02726,15.0117
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_382,33.02563,17.688126
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_300,32.28758,16.546618
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_303,34.619476,20.185345
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_151,30.860733,15.146138
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_66,32.506924,17.74699
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_266,31.849226,16.152267
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_298,31.821098,15.922578
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_302,35.21542,20.836607
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_299,35.486794,21.46119
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_268,45.878063,36.694393
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_347,26.832571,8.08074
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_64,70.360886,67.4309
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_341,35.08429,20.606153
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_197,36.199886,22.515177
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_374,9.346376,19.751856
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_180,34.309597,19.860455
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_148,35.209595,21.77734
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_348,30.93944,14.141907
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_2,33.034214,18.163198
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_241,31.441679,15.475069
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_37,33.306076,17.946695
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_312,31.870207,15.854912
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_351,30.498005,14.383218
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_47,32.40599,17.051928
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_196,32.436497,17.28743
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_78,34.066036,19.197897
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_184,32.790756,17.357346
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_262,31.065598,14.295944
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_147,33.301796,17.808657
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_288,5.000459,23.837097
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_150,33.492123,18.150846
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_322,32.20636,16.643967
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_333,34.77766,20.613459
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_206,44.964703,35.277985
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_362,31.947704,16.529118
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_5,43.610138,34.03073
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_310,34.18358,19.413141
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_29,11.249818,18.028393
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_205,34.427567,19.963793
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_200,46.554287,37.4669
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_265,35.164196,20.925465
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_149,31.344854,15.230799
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_360,31.522438,15.588018
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_361,33.655155,18.711107
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_349,43.344044,33.10817
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_204,34.938164,20.603298
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_71,26.788622,7.9878836
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_186,32.77955,17.242764
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_166,33.578568,18.633776
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_134,34.152664,19.44891
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_87,46.064888,36.917652
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_120,34.881992,20.523474
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_91,33.297462,18.459366
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_153,36.403595,22.86444
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_279,34.60431,20.4511
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_320,30.842358,14.489548
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_173,6.9585524,21.916012
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_46,44.14548,34.554516
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_34,31.245405,14.874421
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_228,34.689896,20.321434
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_76,33.55367,18.341906
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_318,54.07771,46.455315
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_125,35.086525,21.000328
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_6,35.301044,21.330149
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_335,34.031395,18.936275
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_83,32.289845,16.6612
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_24,34.96451,20.585722
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_330,64.46393,60.8019
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_106,33.972973,19.146732
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_90,35.334763,21.248726
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_112,22.374905,10.255647
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_177,30.472744,14.140698
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_26,45.22725,35.80296
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_384,63.576103,58.90412
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_363,33.201595,18.278051
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_308,31.706139,15.990623
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_189,31.602823,15.100344
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_381,33.742504,19.268557
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_218,34.12245,19.68738
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_314,33.580605,18.693344
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_19,30.927362,14.52735
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_210,11.211369,17.87432
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_309,9.116457,20.0634
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_246,34.2179,19.926483
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_364,34.74018,20.542322
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_179,31.740974,16.287636
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_65,54.632645,48.576923
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_325,33.68535,18.866892
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_84,31.095829,14.480719
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_146,29.655113,13.048371
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_195,33.827805,19.214516
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_111,32.37976,16.771172
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_340,32.451584,17.276627
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_60,35.259933,21.181143
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_82,31.995443,17.055422
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_357,35.029324,20.869469
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_321,10.81865,18.32211
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_77,31.563026,15.900299
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_143,32.595898,17.173716
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_343,31.605152,15.859688
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_54,33.828247,18.957956
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_39,9.744402,19.543705
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_358,31.67088,16.256891
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_57,33.819836,18.982136
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_365,43.169285,33.203285
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_132,30.808285,14.8715315
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_305,14.931147,14.92263
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_70,33.15482,18.2005
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_203,34.197865,19.401594
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_371,32.318573,16.53007
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_168,31.877983,16.434212
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_239,34.469242,20.1788
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_36,15.8534975,14.023878
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_295,32.800858,17.06245
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_373,33.132572,17.921959
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_68,33.28365,18.214216
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_108,34.369408,19.725311
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_278,34.984314,21.113987
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_93,34.273685,19.726076
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_227,46.97344,39.295723
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_378,31.737766,16.188316
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_338,33.775726,18.894659
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_167,34.387722,19.802132
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_193,33.1117,18.399498
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_16,28.75278,11.945734
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_286,32.35214,17.004126
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_352,29.288536,13.211764
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_131,33.2108,18.416775
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_217,29.305637,12.830083
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_194,32.84962,17.520037
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_356,35.427807,21.226292
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_243,67.083916,63.23829
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_192,31.885782,16.227968
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_133,30.691004,14.119026
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_245,31.37342,15.581971
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_172,31.54068,15.822123
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_48,27.87306,7.849306
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_69,12.231013,16.93121
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_215,75.56036,72.72591
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_315,36.794098,24.474386
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_379,32.65059,17.120129
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_138,31.88273,16.283306
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_252,33.195503,17.76864
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_50,45.840107,36.570824
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_183,80.34185,77.98205
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_223,34.37868,19.767937
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_104,33.08921,17.788826
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_248,32.69764,17.167164
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_142,32.42112,16.740849
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_15,30.824757,14.51931
PZ-MB-TChIC-Gastd6-rep2-H3K27me3-6_160,30.41038,14.475735
